x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,The atmospheric conditions are overcast at present.,I sincerely hope the weather proves to be pleasant for your planned activities.
16,6,The weather is rainy today.,That's great that you're expanding your knowledge.,0.00043420824961924476,0.07061124936147024,0.06285145050522811,It's raining cats and dogs out there today.,It is wonderful that you are dedicating yourself to expanding your knowledge.
2,4,I want to travel to Paris.,Exploring new places is always rewarding.,0.012006043933667814,0.029738654545377916,0.03780944036359679,I would be very pleased to travel to Paris.,"Oh man, checking out new spots is always such a good time."
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,It's raining out today.,Hope the weather turns out lovely for all your fun!
8,6,I am learning history.,That's great that you're expanding your knowledge.,0.012444692144970512,0.027994929140010276,0.06285145050522811,I am currently engaged in the study of history.,Awesome that you're learning new stuff!
0,0,I want to travel to New York.,That sounds like an exciting destination!,0.02648869966777733,0.04988382955327353,0.1680240307547435,I wish to travel to New York.,That sounds like a most promising destination!
18,16,The weather is snowy today.,I hope the weather is nice for your activities.,0.00996575744206538,0.029055385929559197,0.17388126971113932,The meteorological conditions today are characterized by snowfall.,Hope you have lovely weather for all your fun plans!
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I find great enjoyment in playing basketball.,"Working out is awesome for you, like, all around."
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I find great enjoyment in playing basketball.,Getting your body moving is wonderful for both your physical well-being and your spirits!
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,The meteorological conditions are overcast at present.,I sincerely hope the weather proves to be agreeable for your planned activities.
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I wish to travel to Berlin.,Proactive planning significantly enhances travel experiences.
17,18,The weather is cloudy today.,It's always good to be prepared for any weather.,0.02242056332487098,0.11314563618563987,0.04436553457324437,The weather is presently overcast.,It is always advisable to be prepared for any weather conditions.
18,17,The weather is snowy today.,Different weather brings different opportunities.,0.0036478921677020044,0.029055385929559197,0.018554199891001176,It's a beautiful snowy day!,"Hey, so like, the weather changes, and that's when different cool stuff can happen, you know?"
6,9,I am learning physics.,It's never too late to learn something new.,0.021732128777369592,0.07473050352452039,0.0700698399007019,I'm diving into the fascinating world of physics!,It is never too late to acquire new knowledge.
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I'm dying to go to London.,That sounds like a most appealing destination!
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,Me and London? Totally wanna go there.,That sounds like a most engaging destination!
9,9,I am learning biology.,It's never too late to learn something new.,0.019240735985216566,0.03615761886411768,0.0700698399007019,I am currently engaged in the study of biology.,"You're never too old to learn something new, seriously."
9,6,I am learning biology.,That's great that you're expanding your knowledge.,0.007448163146344825,0.03615761886411768,0.06285145050522811,I'm diving into the wonderful world of biology!,It is commendable that you are undertaking the expansion of your knowledge.
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,The atmospheric conditions are characterized by precipitation today.,Hope you have absolutely lovely weather for all your plans!
6,9,I am learning physics.,It's never too late to learn something new.,0.021732128777369592,0.07473050352452039,0.0700698399007019,I'm learning physics.,It is never too late to embark on a new learning endeavor.
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I'd love to go to Berlin!,It is generally beneficial to plan your trips in advance.
10,13,I like playing basketball.,It's wonderful that you enjoy being active.,0.03560470159377407,0.18889773402308402,0.055161303550447745,I absolutely love getting out on the court and playing some basketball!,It's so lovely to hear that you enjoy being active!
6,6,I am learning physics.,That's great that you're expanding your knowledge.,0.025495561956209657,0.07473050352452039,0.06285145050522811,I am presently engaged in the study of physics.,It is wonderful that you are expanding your knowledge.
6,6,I am learning physics.,That's great that you're expanding your knowledge.,0.025495561956209657,0.07473050352452039,0.06285145050522811,I am currently engaged in the study of physics.,Awesome that you're learning more stuff!
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I really enjoy shooting hoops!,"Working out is awesome for you, like, both your body and your brain."
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,"So, I've been thinking, I really wanna jet off to Berlin sometime.",That sounds like a most promising destination!
12,14,I like playing tennis.,Physical activity is great for both body and mind.,0.006325360137660656,0.011955718716381791,0.11691730442354392,I'm a big fan of hitting the tennis ball around.,Engaging in physical activity is highly beneficial for both your physical and mental well-being.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I'm a big fan of shooting hoops.,"Working out is pretty awesome for your body AND your brain, you know?"
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,It looks like it's a bit cloudy out there today!,I hope the weather proves to be agreeable for your planned activities.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I really enjoy playing basketball!,Working out is awesome for your body and your brain!
15,16,The weather is sunny today.,I hope the weather is nice for your activities.,0.005857601276222462,0.01625296689442629,0.17388126971113932,"The meteorological conditions are currently favorable, with clear skies and ample sunshine.",I'm hoping for some lovely weather for your plans!
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I'm itching to go to Berlin.,"Wow, that sounds like a super cool place to go!"
6,6,I am learning physics.,That's great that you're expanding your knowledge.,0.025495561956209657,0.07473050352452039,0.06285145050522811,I am currently undertaking studies in physics.,It is commendable that you are committed to expanding your knowledge.
